product_tier,make_name,price,first_zip_digit,search_views,detail_views,stock_days,ctr,live_days,first_registration_age
Basic,Volkswagen,18440,4,4096.0,138.0,70,0.0320068359375,69,6
Basic,Honda,4250,8,1977.0,126.0,7,0.0637329286798179,7,16
Basic,Renault,12895,1,136.0,8.0,54,0.058823529411764705,143,8
Basic,Kia,2450,1,3199.0,135.0,70,0.04220068771491091,11,19
Basic,Renault,2750,1,550.0,20.0,11,0.03636363636363636,100,22
Basic,BMW,22500,4,289.0,19.0,3,0.0657439446366782,3,9
Basic,Opel,9700,4,1026.0,82.0,25,0.07992202729044834,25,11
Basic,Opel,14995,2,82.0,0.0,4,0.0,4,9
Basic,Porsche,47500,3,1708.0,115.0,22,0.06396370023419204,22,42
Basic,Volvo,10950,4,847.0,31.0,15,0.03659976387249114,192,11
Basic,Chrysler,8950,8,127.0,6.0,6,0.047244094488188976,183,19
Basic,Citroen,3999,2,364.0,21.0,2,0.057692307692307696,2,12
Basic,Volvo,7750,8,1482.0,109.0,30,0.07354925775978408,1,22
Basic,Mercedes-Benz,8650,3,1823.0,39.0,17,0.021393307734503566,17,13
Basic,Volvo,79950,2,39.0,0.0,0,0.0,0,7
Basic,Opel,3499,3,1260.0,76.0,30,0.0573015873015873,30,20
Basic,Chevrolet,3450,5,962.0,59.0,8,0.05826403326403327,8,14
Basic,Renault,3945,4,912.0,40.0,31,0.043859649122807015,31,13
Basic,Fiat,850,6,283.0,23.0,20,0.0812720848056537,168,24
Basic,Volvo,14900,5,726.0,43.0,5,0.05922865013774105,5,11
Basic,Renault,14465,2,824.0,5.0,69,0.006067961165048544,69,7
Basic,Renault,2150,1,3261.0,60.0,30,0.01839926402943882,30,19
Basic,Mitsubishi,22990,1,77.0,6.0,3,0.07792207792207792,3,7
Basic,Honda,5500,3,440.0,23.0,2,0.0496590909090909,2,13
Basic,Hyundai,26920,7,655.0,37.0,19,0.05648854961832061,19,9
Basic,Toyota,17950,5,873.0,26.0,23,0.029782359679266894,23,10
Basic,Opel,3950,8,240.0,25.0,4,0.10416666666666667,4,18
Basic,Volkswagen,4690,5,466.0,51.0,2,0.10944206008583691,2,17
Basic,Peugeot,7250,8,3568.0,89.0,27,0.023696748878923764,115,14
Basic,Volvo,15700,4,56.0,5.0,1,0.08058035714285715,30,8
Basic,Chevrolet,4750,1,9798.0,303.0,107,0.030924678505817513,138,18
Basic,Renault,10450,8,1274.0,44.0,42,0.03281004709576138,42,10
Basic,Suzuki,7944,6,233.0,7.0,12,0.030042918454935622,12,12
Basic,Kia,18950,8,758.0,19.0,22,0.025065963060686015,81,10
Basic,Mitsubishi,3250,7,1867.0,51.0,86,0.027316550615961437,86,18
Basic,Mitsubishi,12950,4,451.0,7.0,10,0.014745011086474502,69,12
Basic,Citroen,6950,1,749.0,14.0,97,0.018691588785046728,97,15
Basic,Volkswagen,18745,5,307.0,14.0,19,0.04560260586319218,19,9
Basic,Ford,12990,3,518.0,11.0,45,0.021235521235521235,104,8
Basic,Volkswagen,5999,7,1230.0,78.0,61,0.06341463414634146,2,16
Basic,Volkswagen,4950,5,2557.0,170.0,6,0.06315995307000391,183,12
Basic,BMW,8500,8,4609.0,608.0,92,0.13191581688001736,92,16
Basic,Renault,25890,3,1134.0,29.0,32,0.02307980599647266,32,7
Basic,Toyota,5250,6,107.0,5.0,1,0.04672897196261682,30,15
Basic,Renault,2990,3,1015.0,23.0,16,0.022660098522167486,105,15
Basic,Mercedes-Benz,29950,2,199.0,26.0,1,0.1306532663316583,1,37
Basic,Opel,2500,1,3268.0,125.0,69,0.03824969400244798,39,19
Basic,Nissan,2100,9,156.0,11.0,1,0.07051282051282051,1,18
Basic,Ford,9995,5,1523.0,80.0,49,0.05252790544977019,138,9
Basic,Peugeot,9900,2,98.0,6.0,1,0.061224489795918366,1,9
Basic,Peugeot,16900,2,146.0,8.0,6,0.0547945205479452,6,8
Basic,Mercedes-Benz,8950,7,3239.0,400.0,15,0.1234949058351343,193,16
Basic,Jaguar,15450,3,689.0,8.0,18,0.011611030478955007,76,20
Basic,Renault,1149,2,845.0,59.0,23,0.06982248520710059,23,23
Basic,Mercedes-Benz,43750,9,5136.0,137.0,54,0.026674454828660436,54,6
Basic,Peugeot,11700,3,49.0,2.0,1,0.04081632653061224,1,8
Basic,Dacia,9450,4,1298.0,20.0,47,0.015408320493066256,47,9
Basic,Opel,2900,7,272.0,13.0,17,0.04779411764705882,47,20
Basic,Opel,6750,1,123.0,5.0,4,0.04065040650406504,122,15
Premium,Peugeot,750,4,78852.0,368.0,20,0.004666971034342819,138,20
Basic,SEAT,13950,7,3780.0,131.0,42,0.034656084656084656,219,10
Basic,Ford,15945,3,253.0,7.0,96,0.02766798418972332,126,7
Basic,Fiat,6250,3,536.0,10.0,10,0.018656716417910446,10,11
Basic,Toyota,9750,3,5119.0,169.0,95,0.03136354756788435,95,13
Basic,Opel,4498,7,1617.0,85.0,71,0.05256648113790971,71,17
Basic,BMW,22900,3,1528.0,154.0,26,0.10078534031413612,26,9
Basic,Porsche,44400,7,19517.0,453.0,113,0.023210534405902546,172,14
Basic,Renault,15950,6,129.0,8.0,16,0.06201550387596899,104,9
Basic,Audi,31500,5,1771.0,172.0,57,0.09712027103331451,57,9
Basic,Peugeot,7250,3,1618.0,74.0,32,0.04573547589616811,32,9
Basic,Volkswagen,12444,8,1048.0,59.0,19,0.05348282442748091,78,13
Basic,Porsche,45999,3,538.0,67.0,0,0.12453531598513011,0,11
Basic,Volkswagen,9995,8,715.0,50.0,7,0.06993006993006994,7,10
Basic,Toyota,8750,5,845.0,20.0,30,0.023668639053254437,30,15
Basic,Volvo,27995,1,99.0,1.0,7,0.010101010101010102,214,7
Basic,Volvo,4940,4,425.0,9.0,12,0.021176470588235293,12,18
Basic,MINI,9750,1,585.0,8.0,37,0.013675213675213675,37,14
Basic,Citroen,7300,3,56.0,3.0,1,0.05357142857142857,1,12
Basic,Fiat,2950,3,80.0,5.0,4,0.0625,4,18
Basic,Opel,19950,2,2063.0,207.0,31,0.10033931168201649,31,7
Basic,Volkswagen,4950,3,1161.0,121.0,24,0.10422049956933678,24,17
Basic,Porsche,69911,1,7022.0,453.0,69,0.06451153517516377,158,10
Premium,Mercedes-Benz,17445,2,5857.0,164.0,18,0.028000682943486427,196,12
Basic,SEAT,5445,2,799.0,22.0,27,0.02753441802252816,26,12
Basic,Hyundai,7644,3,767.0,25.0,41,0.03259452411994785,41,13
Basic,Audi,4349,2,7959.0,521.0,86,0.062187460736273396,263,20
Basic,Toyota,6150,9,112.0,0.0,7,0.0,7,12
Basic,Fiat,31150,3,67.0,4.0,8,0.05970149253731343,7,6
Basic,Nissan,18450,6,458.0,4.0,26,0.008733624454148471,203,10
Basic,Mercedes-Benz,26945,3,4269.0,179.0,87,0.04193019442492387,87,12
Basic,Volvo,11450,3,1989.0,50.0,96,0.02513826043237808,156,10
Basic,Audi,33450,5,238.0,2.0,3,0.008403361344537815,3,9
Basic,Volkswagen,39950,5,264.0,0.0,10,0.0,98,6
Basic,Nissan,3950,5,312.0,26.0,1,0.08333333333333333,31,14
Basic,Lancia,7450,9,109.0,13.0,4,0.11926605504587157,4,10
Basic,Volvo,25950,5,1918.0,175.0,57,0.09124087591240876,116,13
Basic,Opel,15600,1,636.0,8.0,24,0.011949685534591196,24,8
Basic,Audi,24250,9,930.0,23.0,77,0.024731182795698924,254,6
Basic,Audi,14450,9,473.0,13.0,16,0.02748414376321353,46,11
Basic,Renault,10400,3,1397.0,47.0,18,0.03364352183249821,107,8
Basic,BMW,20950,1,3418.0,114.0,93,0.033352837916910474,93,8
Basic,Audi,19900,7,81.0,4.0,4,0.04938271604938271,122,10
Basic,Suzuki,5950,3,44.0,4.0,0,0.08636363636363636,0,14
Basic,SEAT,1950,6,980.0,14.0,11,0.014285714285714285,129,20
Basic,Volkswagen,3950,7,2548.0,187.0,13,0.07339089481946624,13,20
Basic,Volkswagen,25945,3,1508.0,81.0,34,0.05371352785145889,34,10
Basic,Volkswagen,6940,5,4947.0,252.0,76,0.050939963614311703,251,12
Basic,Ford,2950,4,879.0,12.0,3,0.013651877133105802,3,15
Basic,Citroen,8950,7,55.0,3.0,0,0.05454545454545454,0,9
Basic,Peugeot,8499,8,1307.0,43.0,71,0.03289977046671767,216,11
Basic,Volvo,89950,2,35.0,0.0,1,0.0,0,6
Basic,MINI,21850,8,2633.0,154.0,48,0.05848841625522218,225,8
Basic,Suzuki,10950,5,1629.0,55.0,56,0.03376304481276857,174,11
Basic,Mercedes-Benz,26985,7,188.0,14.0,3,0.07446808510638298,3,9
Basic,Peugeot,2950,3,1417.0,237.0,14,0.16725476358503882,102,16
Basic,Dacia,6500,2,11745.0,452.0,58,0.03656023839931886,58,13
Basic,Mercedes-Benz,18950,6,315.0,24.0,4,0.0761904761904762,4,10
Basic,Toyota,3945,5,1071.0,24.0,40,0.022408963585434174,40,18
Basic,Mitsubishi,9995,5,68.0,8.0,3,0.11764705882352941,3,7
Basic,Volkswagen,19511,6,2292.0,126.0,98,0.0549738219895288,97,7
Basic,Toyota,9495,1,1495.0,32.0,12,0.02140468227424749,12,14
Basic,Audi,15999,4,5066.0,228.0,90,0.04275562574022898,90,9
Basic,Audi,16999,4,2034.0,161.0,23,0.07519665683382497,23,9
Basic,Peugeot,10900,7,167.0,5.0,20,0.02844311377245509,168,9
Basic,Hyundai,5750,6,69.0,2.0,2,0.028985507246376812,2,13
Basic,Renault,8195,1,1053.0,8.0,53,0.007597340930674264,172,8
Basic,Skoda,5450,8,1398.0,40.0,34,0.02861230329041488,33,13
Basic,Renault,12950,5,627.0,18.0,16,0.02727272727272727,16,10
Basic,Audi,52900,7,661.0,69.0,26,0.1043872919818457,26,6
Basic,Peugeot,24450,4,486.0,3.0,86,0.006172839506172839,86,6
Basic,Fiat,3499,7,190.0,4.0,1,0.021052631578947368,30,13
Basic,Peugeot,1945,2,2125.0,74.0,34,0.033082352941176466,34,21
Basic,Ford,13995,3,426.0,12.0,28,0.028169014084507043,28,10
Basic,Ford,14995,6,1799.0,89.0,108,0.049471928849360754,79,9
Basic,Volkswagen,16925,7,858.0,78.0,35,0.09090909090909091,123,10
Basic,Hyundai,15880,5,112.0,1.0,9,0.008482142857142856,8,11
Basic,Mitsubishi,8245,3,686.0,20.0,56,0.029154518950437316,174,9
Basic,Toyota,10950,7,626.0,19.0,97,0.028833865814696484,186,6
Basic,Honda,7250,4,858.0,42.0,26,0.04895104895104895,26,14
Basic,Volkswagen,14444,9,92.0,11.0,2,0.11358695652173913,61,12
Basic,Audi,18444,9,779.0,19.0,6,0.024390243902439025,6,10
Premium,Audi,9950,1,2950.0,156.0,10,0.05288135593220339,69,17
Basic,Opel,18900,7,316.0,9.0,77,0.028481012658227847,78,7
Basic,Kia,8950,9,2193.0,118.0,42,0.0511171910624715,158,11
Basic,Skoda,9945,7,539.0,23.0,32,0.04267161410018553,31,10
Basic,Opel,9913,6,549.0,27.0,31,0.04918032786885246,32,8
Basic,Fiat,10950,2,606.0,20.0,55,0.033003300330033,55,10
Basic,Volkswagen,17800,9,3605.0,126.0,122,0.03495145631067961,122,13
Basic,Volkswagen,13950,5,295.0,19.0,91,0.06440677966101695,3,6
Basic,Volkswagen,4950,9,236.0,16.0,15,0.06779661016949153,104,17
Basic,Volkswagen,3950,5,2683.0,224.0,37,0.08348863212821468,37,18
Basic,Peugeot,2950,7,320.0,9.0,7,0.028125,214,17
Basic,Volkswagen,4950,8,1023.0,27.0,30,0.026392961876832845,30,18
Basic,Renault,695,6,3422.0,64.0,26,0.018702513150204558,144,20
Basic,Toyota,47495,4,1223.0,21.0,36,0.017170891251022075,36,6
Basic,BMW,18950,4,1040.0,64.0,14,0.05846153846153846,191,8
Basic,Volvo,29945,4,845.0,30.0,22,0.03372781065088757,21,7
Basic,Peugeot,2795,1,355.0,14.0,20,0.03943661971830986,108,21
Basic,Peugeot,4999,9,309.0,29.0,7,0.09385113268608414,214,16
Basic,Citroen,20900,3,202.0,7.0,25,0.034653465346534656,54,10
Basic,Renault,4445,5,1875.0,75.0,23,0.04,141,18
Basic,Audi,57900,7,764.0,14.0,18,0.01832460732984293,77,7
Basic,Volkswagen,9700,6,1829.0,7.0,17,0.0038272279934390375,76,10
Basic,Renault,9490,3,41299.0,1598.0,109,0.03869343083367636,286,11
Basic,Mercedes-Benz,38875,3,61.0,0.0,2,0.0,2,6
Basic,Peugeot,19849,5,1921.0,50.0,71,0.026028110359187923,71,9
Basic,Volkswagen,11395,8,49.0,2.0,3,0.03683673469387754,92,12
Basic,Volvo,790,3,298.0,6.0,2,0.020134228187919462,61,26
Basic,Volvo,20900,8,949.0,107.0,10,0.11275026343519494,10,10
Basic,Opel,6950,7,2323.0,69.0,16,0.0297029702970297,16,11
Basic,Ford,8900,5,220.0,31.0,6,0.1409090909090909,183,11
Basic,Volkswagen,8840,6,669.0,8.0,89,0.01195814648729447,89,8
Basic,Toyota,6945,3,381.0,6.0,5,0.015748031496062992,5,17
Basic,Volkswagen,6395,6,1147.0,87.0,36,0.07585004359197908,36,14
Basic,Audi,11850,9,2197.0,109.0,38,0.04961310878470642,215,15
Basic,Renault,5950,8,1252.0,57.0,55,0.04552715654952077,55,14
Basic,BMW,28500,5,4480.0,142.0,59,0.03011160714285714,59,12
Basic,Suzuki,490,3,32629.0,599.0,106,0.0183579024793895,106,27
Basic,Opel,8940,5,1070.0,47.0,31,0.04392523364485981,1,15
Basic,MINI,30950,5,784.0,62.0,31,0.07908163265306123,1,7
Basic,Mercedes-Benz,36950,7,104.0,2.0,8,0.019230769230769232,244,6
Basic,Peugeot,4250,8,1330.0,45.0,33,0.03383458646616541,62,14
Basic,Peugeot,13995,3,32.0,1.0,5,0.03125,153,8
Basic,Alfa Romeo,11895,6,3679.0,141.0,77,0.03832563196520794,282,14
Basic,Fiat,3949,7,1786.0,47.0,26,0.02631578947368421,26,13
Basic,Land Rover,18950,7,788.0,53.0,9,0.06725888324873096,9,14
Basic,BMW,8700,1,699.0,83.0,17,0.11874105865522175,165,15
Basic,Ford,1250,5,2668.0,110.0,98,0.04122938530734633,99,22
Basic,Volvo,41900,3,5764.0,103.0,100,0.017869535045107566,160,6
Basic,Peugeot,20950,5,2185.0,115.0,63,0.05263157894736842,63,7
Basic,BMW,8950,7,204.0,10.0,4,0.049019607843137254,4,20
Basic,Renault,460,3,1993.0,24.0,35,0.012042147516307075,35,24
Basic,Ford,7900,2,1068.0,33.0,110,0.02935393258426966,140,11
Basic,Dodge,48950,7,8289.0,40.0,52,0.004584388949209796,112,6
Basic,Volvo,2950,1,2914.0,174.0,65,0.05971173644474949,124,25
Basic,Toyota,11745,1,656.0,42.0,8,0.06402439024390244,97,11
Basic,Opel,3330,9,203.0,12.0,3,0.059113300492610835,92,19
Basic,Opel,10995,3,424.0,22.0,23,0.05188679245283019,23,8
Basic,Citroen,16250,5,1405.0,70.0,98,0.0498220640569395,98,7
Basic,Citroen,14950,7,448.0,18.0,12,0.04017857142857143,219,8
Basic,Renault,2850,5,5288.0,218.0,90,0.041225416036308624,90,17
Basic,Mercedes-Benz,44950,1,300.0,2.0,3,0.006666666666666667,91,7
Basic,Ford,8250,5,3512.0,98.0,103,0.02650911161731207,162,9
Basic,Audi,3500,5,3653.0,169.0,72,0.046263345195729534,159,21
Basic,Peugeot,9445,5,274.0,8.0,15,0.029197080291970802,15,11
Basic,Audi,9900,7,3681.0,225.0,59,0.061124694376528114,59,14
Basic,Nissan,8985,4,441.0,10.0,29,0.022675736961451247,1,10
Basic,Nissan,13950,5,3014.0,192.0,32,0.06370272063702721,32,10
Basic,Audi,19995,1,7764.0,802.0,43,0.10329726944873777,43,14
Basic,Volkswagen,4200,4,458.0,15.0,26,0.03275109170305677,26,19
Basic,BMW,16500,7,79.0,21.0,1,0.26582278481012656,30,15
Basic,BMW,16950,5,18000.0,999.0,112,0.0555,112,17
Basic,BMW,14900,3,854.0,72.0,16,0.08430913348946135,193,17
Basic,Volkswagen,24950,4,910.0,38.0,23,0.039670329670329664,23,6
Basic,Toyota,20900,8,111.0,4.0,2,0.03423423423423423,2,7
Basic,Audi,38450,6,664.0,24.0,15,0.03614457831325301,15,9
Plus,Skoda,6990,8,9177.0,420.0,54,0.04576659038901602,54,14
Basic,Dodge,44500,5,5204.0,12.0,13,0.002190622598001537,72,8
Premium,BMW,16900,3,29865.0,1351.0,91,0.045236899380545786,91,12
Basic,Renault,3450,5,452.0,8.0,13,0.016814159292035398,13,15
Basic,Mercedes-Benz,6945,9,2498.0,146.0,59,0.05844675740592474,59,17
Basic,Peugeot,10995,5,4983.0,62.0,47,0.01244230383303231,47,9
Basic,BMW,38990,3,994.0,37.0,31,0.03722334004024145,31,7
Basic,Fiat,8950,9,3235.0,136.0,99,0.04204018547140649,188,11
Basic,Volkswagen,25450,4,1963.0,53.0,85,0.026999490575649515,85,6
Basic,BMW,18400,3,1895.0,49.0,32,0.024564643799472295,31,13
Basic,Volvo,1990,5,13001.0,197.0,75,0.014395046534881932,74,19
Plus,Hyundai,4250,2,8067.0,352.0,44,0.04363456055534895,133,20
Basic,Lancia,8900,4,1922.0,50.0,92,0.026014568158168574,92,9
Basic,Nissan,16900,5,334.0,25.0,6,0.0748502994011976,6,10
Basic,Audi,16945,5,1126.0,63.0,21,0.05595026642984014,21,9
Basic,Volvo,13800,8,30.0,10.0,1,0.3333333333333333,31,10
Basic,Volvo,17900,5,457.0,7.0,84,0.015317286652078774,173,11
Basic,Peugeot,12879,8,548.0,22.0,6,0.040145985401459854,6,10
Basic,Mercedes-Benz,19900,3,452.0,19.0,4,0.0420353982300885,153,8
Basic,Fiat,999,4,183.0,7.0,3,0.03825136612021858,3,22
Basic,BMW,9930,1,7488.0,248.0,90,0.03311965811965812,297,18
Premium,Saab,750,2,30005.0,593.0,28,0.0197633727712048,28,26
Basic,Volvo,18400,6,634.0,16.0,15,0.025236593059936908,15,10
Basic,Ford,7995,1,226.0,18.0,3,0.07964601769911504,3,12
Basic,Volkswagen,12445,2,78.0,1.0,2,0.012179487179487178,3,10
Basic,Toyota,19725,2,1015.0,13.0,66,0.012807881773399015,66,8
Basic,Nissan,12945,2,311.0,43.0,11,0.1382636655948553,11,13
Basic,Ford,4350,7,510.0,16.0,96,0.03137254901960784,126,18
Basic,Volvo,8700,3,2317.0,62.0,44,0.026758739749676307,14,17
Premium,Suzuki,17445,2,1181.0,41.0,38,0.03298052497883149,38,10
Basic,Audi,19700,8,5174.0,358.0,49,0.06919211441824508,136,10
Basic,Ford,9950,5,1070.0,42.0,35,0.03925233644859813,36,9
Basic,Fiat,9995,3,714.0,14.0,53,0.0196078431372549,201,9
Basic,Volkswagen,4900,3,558.0,29.0,11,0.05197132616487455,11,18
Basic,Volvo,49950,1,133.0,18.0,5,0.13533834586466165,5,8
Basic,Volkswagen,12900,3,783.0,59.0,13,0.07535121328224777,190,11
Basic,Porsche,12940,2,1095.0,25.0,9,0.0228310502283105,9,19
Basic,Toyota,5950,3,328.0,2.0,0,0.006097560975609756,0,17
Basic,Toyota,10450,5,99.0,1.0,19,0.010101010101010102,48,7
Basic,SEAT,4945,2,2671.0,213.0,34,0.07974541370273305,34,14
Basic,Opel,9999,7,1068.0,46.0,47,0.04307116104868914,18,9
Basic,Hyundai,6500,2,2346.0,143.0,36,0.05790707587382779,184,12
Basic,Opel,18500,9,181.0,6.0,7,0.03314917127071823,7,9
Basic,Renault,1199,1,9839.0,656.0,54,0.06333977030185994,172,23
Basic,Ford,1250,3,3268.0,105.0,11,0.032129742962056305,11,23
Basic,Nissan,26950,5,36.0,1.0,1,0.027777777777777776,1,6
Basic,Audi,15900,4,2721.0,119.0,65,0.04154722528482175,66,11
Basic,Mercedes-Benz,14744,5,1061.0,76.0,53,0.07163053722902922,230,14
Basic,Dacia,3750,9,229.0,1.0,9,0.004366812227074236,244,16
Basic,Citroen,18950,6,926.0,61.0,41,0.06587473002159827,41,8
Basic,Mazda,27500,2,491.0,11.0,9,0.02240325865580448,127,9
Basic,Chrysler,1495,4,518.0,6.0,19,0.011583011583011582,19,22
Basic,Land Rover,40950,7,1763.0,34.0,87,0.019285309132161088,88,9
Basic,BMW,5450,7,59.0,1.0,0,0.01694915254237288,0,24
Basic,Daihatsu,799,3,3582.0,101.0,60,0.028196538246789502,60,25
Basic,Mercedes-Benz,24950,3,194.0,4.0,5,0.020618556701030927,5,10
Basic,Volkswagen,8900,3,387.0,4.0,3,0.0103359173126615,3,10
Basic,Toyota,39400,5,2099.0,65.0,82,0.030967127203430204,258,6
Basic,Volkswagen,6750,7,3282.0,104.0,117,0.031687995124923825,118,11
Basic,Kia,8450,1,724.0,13.0,36,0.017955801104972375,36,14
Basic,Nissan,14400,1,381.0,20.0,11,0.05249343832020997,11,13
Premium,Volvo,13900,7,2625.0,126.0,24,0.048,201,15
Basic,Toyota,13899,4,623.0,29.0,32,0.04654895666131621,62,11
Basic,Volkswagen,9950,9,1764.0,103.0,55,0.05839002267573696,289,13
Basic,Ford,8585,6,151.0,4.0,15,0.026490066225165563,15,13
Basic,Audi,1950,1,2102.0,90.0,3,0.0406755470980019,92,21
Basic,Hyundai,8600,3,1037.0,10.0,85,0.009161041465766634,86,9
Basic,Peugeot,11900,2,827.0,82.0,23,0.09915356711003627,23,9
Basic,Mercedes-Benz,5950,1,846.0,32.0,20,0.037825059101654845,107,20
Premium,Toyota,17950,3,26404.0,1141.0,77,0.043213149522799574,77,15
Basic,Toyota,5400,2,868.0,10.0,14,0.01152073732718894,14,18
Basic,Mercedes-Benz,20450,7,117.0,4.0,3,0.03418803418803419,3,9
Basic,Volvo,3995,8,974.0,41.0,55,0.04209445585215606,143,19
Basic,Volkswagen,2900,5,245.0,14.0,1,0.05714285714285714,1,18
Basic,Volvo,13800,5,2689.0,134.0,44,0.049832651543324655,219,14
Basic,Citroen,14945,2,374.0,5.0,14,0.013368983957219251,14,7
Basic,Suzuki,7950,4,2865.0,99.0,82,0.03455497382198953,82,15
Basic,Hyundai,4250,6,8085.0,294.0,64,0.03636363636363636,64,19
Basic,Hyundai,8750,1,2163.0,81.0,59,0.03744798890429958,60,8
Basic,Skoda,10950,7,87.0,3.0,1,0.034482758620689655,61,10
Basic,Renault,5950,7,1192.0,51.0,10,0.04278523489932886,9,11
Basic,Ford,14950,5,19268.0,1135.0,57,0.0589059580651858,57,51
Premium,Opel,6950,7,11039.0,282.0,36,0.02554579219132168,95,13
Basic,Audi,8950,7,1691.0,464.0,3,0.2743938497930219,92,13
Basic,BMW,21990,1,73.0,2.0,3,0.0273972602739726,3,10
Basic,Kia,2795,7,2211.0,73.0,51,0.03136589778380823,199,19
Premium,Toyota,6495,6,7237.0,289.0,20,0.03793699046566257,20,20
Basic,Renault,8940,3,402.0,25.0,17,0.05907960199004975,17,10
Basic,Suzuki,17900,1,4015.0,365.0,93,0.09090909090909091,93,8
Basic,Volvo,16950,9,1277.0,75.0,84,0.058731401722787784,143,10
Basic,Volkswagen,17900,5,1491.0,50.0,102,0.0335345405767941,191,7
Basic,Opel,16950,7,33.0,2.0,1,0.06060606060606061,31,7
Basic,Renault,11950,1,2323.0,121.0,110,0.05208781747739991,110,14
Basic,Volkswagen,12000,7,693.0,17.0,66,0.024531024531024532,66,10
Basic,Volkswagen,8950,3,2444.0,133.0,39,0.05169803600654664,10,11
Basic,Opel,14945,3,810.0,25.0,119,0.030864197530864196,119,6
Basic,Citroen,3950,5,51.0,1.0,1,0.0196078431372549,1,20
Basic,Citroen,14574,3,307.0,6.0,59,0.019543973941368076,59,6
Basic,Mazda,2950,5,3854.0,27.0,68,0.006655422937208094,68,21
Basic,Volkswagen,8950,6,487.0,26.0,30,0.053388090349075976,1,9
Basic,Honda,8949,8,8659.0,287.0,66,0.033144704931285365,66,16
Basic,Volkswagen,14400,5,377.0,10.0,117,0.026525198938992044,174,10
Basic,Volkswagen,35900,5,83.0,3.0,4,0.03614457831325301,4,8
Basic,Peugeot,2500,1,891.0,43.0,12,0.04826038159371493,101,20
Basic,Nissan,17450,9,263.0,3.0,38,0.011406844106463879,245,6
Basic,Renault,3950,3,1881.0,38.0,34,0.019191919191919194,34,12
Basic,Audi,14700,7,99.0,11.0,2,0.1111111111111111,61,11
Basic,Nissan,10990,1,556.0,10.0,61,0.017985611510791366,2,14
Basic,Volkswagen,4480,9,203.0,20.0,9,0.09852216748768473,9,20
Basic,Fiat,3250,3,8507.0,982.0,67,0.1154343481838486,67,15
Basic,Mercedes-Benz,5950,6,7947.0,504.0,62,0.06342015855039637,62,15
Basic,Volvo,16745,8,2388.0,98.0,88,0.04103852596314908,88,11
Basic,Fiat,7995,1,2110.0,73.0,39,0.032867298578199054,39,11
Basic,Audi,109950,5,1822.0,87.0,20,0.047749725576289793,109,6
Basic,Land Rover,52888,5,524.0,49.0,7,0.09351145038167939,7,11
Basic,Citroen,4950,1,1099.0,15.0,64,0.01364877161055505,64,12
Basic,Ford,18160,4,222.0,2.0,35,0.008558558558558558,35,6
Basic,Suzuki,8880,5,1108.0,31.0,63,0.027978339350180504,63,9
Basic,Jaguar,54950,4,801.0,37.0,3,0.046192259675405745,3,11
Basic,Toyota,28998,4,639.0,16.0,103,0.025039123630672927,103,6
Basic,Toyota,8995,4,5900.0,168.0,96,0.027050847457627116,126,13
Basic,Audi,28400,6,1846.0,78.0,30,0.04225352112676056,30,10
Basic,Fiat,8950,7,3827.0,319.0,116,0.08335510844003136,321,9
Basic,Toyota,14745,5,827.0,38.0,46,0.045949214026602174,194,7
Basic,Renault,3600,3,3412.0,116.0,97,0.03399765533411489,478,20
Basic,Kia,7950,3,1127.0,67.0,54,0.05944986690328305,289,9
Basic,Renault,3700,9,1777.0,199.0,19,0.11198649409116489,78,14
Basic,Volkswagen,16750,2,177.0,6.0,4,0.03220338983050847,4,8
Basic,SEAT,3995,1,742.0,31.0,46,0.03969002695417789,46,18
Basic,Volvo,16900,7,7661.0,521.0,95,0.06800678762563633,96,10
Basic,Opel,12795,8,5865.0,327.0,99,0.05296675191815856,600,15
Basic,Opel,12850,7,472.0,69.0,8,0.1461864406779661,9,7
Basic,BMW,15500,4,334.0,54.0,14,0.15359281437125746,102,12
Basic,BMW,49750,7,829.0,34.0,9,0.04101326899879373,9,6
Basic,MINI,27950,5,356.0,7.0,16,0.019662921348314606,104,7
Basic,Mazda,18890,7,19797.0,561.0,112,0.028337626913168663,261,10
Basic,Volkswagen,6750,5,3319.0,252.0,20,0.07592648388068696,109,14
Basic,Volkswagen,8990,8,846.0,42.0,33,0.04964539007092199,32,11
Basic,Opel,850,7,1991.0,52.0,12,0.026117528879959818,12,26
Basic,Chevrolet,27950,1,9334.0,317.0,117,0.03226376687379473,88,58
Basic,Skoda,22950,1,2110.0,60.0,48,0.02843601895734597,342,8
Basic,Opel,6445,8,422.0,20.0,5,0.04502369668246445,5,14
Basic,SEAT,5450,9,3961.0,138.0,61,0.03483968694774047,61,13
Basic,Mercedes-Benz,21950,7,2288.0,79.0,37,0.034527972027972025,93,10
Basic,Ford,9400,5,412.0,25.0,10,0.06067961165048544,10,11
Basic,Ford,21800,3,565.0,35.0,22,0.061946902654867256,22,7
Basic,Kia,7845,5,2689.0,112.0,27,0.04165117143919673,115,9
Basic,Nissan,7950,5,1738.0,69.0,33,0.039700805523590336,33,15
Basic,Toyota,10450,6,318.0,18.0,23,0.05660377358490566,23,7
Basic,Toyota,22499,6,1213.0,42.0,67,0.03462489694971146,156,8
Basic,Kia,1599,2,3275.0,112.0,72,0.03419847328244275,160,20
Basic,Renault,6650,7,191.0,2.0,6,0.010471204188481676,6,11
Basic,Opel,9450,6,1458.0,32.0,55,0.020850480109739368,232,13
Basic,Opel,13950,4,1044.0,39.0,68,0.03735632183908046,127,9
